"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20201","11","서울시","CS200019","PC방","1710","1906","6","109","6","118","196"
"20201","11","서울시","CS300006","미곡판매","3220","3220","3","92","2","55","0"
"20201","11","서울시","CS300014","신발","5045","5110","3","173","3","130","65"
"20201","11","서울시","CS300028","화초","5366","5401","3","150","3","134","35"
"20201","11","서울시","CS300029","애완동물","1557","1616","5","77","5","87","59"
"20201","11","서울시","CS300032","가전제품","2627","2627","2","49","2","61","0"
"20201","11","서울시","CS300037","중고차판매","823","823","5","43","3","26","0"
"20201","11","서울시","CS100002","중식음식점","5037","5582","4","240","4","212","545"
"20201","11","서울시","CS200006","일반의원","9323","9323","3","267","2","144","0"
"20201","11","서울시","CS200021","기타오락장","1550","1672","6","95","6","102","122"
"20201","11","서울시","CS200028","미용실","18548","20001","3","576","2","463","1453"
"20201","11","서울시","CS200031","세탁소","4682","5745","3","155","2","120","1063"
"20201","11","서울시","CS200035","게스트하우스","1110","1131","6","72","5","54","21"
"20201","11","서울시","CS200038","독서실","2047","2600","7","173","5","134","553"
"20201","11","서울시","CS300004","핸드폰","7465","7518","5","354","3","257","53"
"20201","11","서울시","CS300007","육류판매","7508","7543","3","205","3","195","35"
"20201","11","서울시","CS300017","시계및귀금속","5686","5789","2","125","2","91","103"
"20201","11","서울시","CS300019","의료기기","3687","3710","3","124","3","103","23"
"20201","11","서울시","CS300030","중고가구","195","195","2","3","1","1","0"
"20201","11","서울시","CS300042","주유소","944","944","1","11","2","15","0"
"20201","11","서울시","CS200002","외국어학원","1946","2019","5","94","3","51","73"
"20201","11","서울시","CS200017","골프연습장","1489","1527","4","58","3","51","38"
"20201","11","서울시","CS200029","네일숍","3924","4041","6","222","2","92","117"
"20201","11","서울시","CS200042","통번역서비스","2134","2134","4","75","1","15","0"
"20201","11","서울시","CS200045","비디오/서적임대","229","248","1","2","4","10","19"
"20201","11","서울시","CS300003","컴퓨터및주변장치판매","9372","9374","2","188","1","134","2"
"20201","11","서울시","CS300009","청과상","8747","8768","3","258","3","273","21"
"20201","11","서울시","CS300016","안경","2034","2660","2","55","2","62","626"
"20201","11","서울시","CS300023","미용재료","1488","1488","2","29","2","36","0"
"20201","11","서울시","CS300031","가구","3418","3422","3","91","2","78","4"
"20201","11","서울시","CS300033","철물점","2240","2240","1","21","2","52","0"
"20201","11","서울시","CS300034","악기","748","748","2","15","2","14","0"
"20201","11","서울시","CS300039","모터사이클및부품","663","663","4","28","1","9","0"
"20201","11","서울시","CS100004","양식음식점","6111","6999","5","370","4","295","888"
"20201","11","서울시","CS100009","호프-간이주점","16185","18273","4","765","6","1028","2088"
"20201","11","서울시","CS100010","커피-음료","16841","21947","6","1344","5","1072","5106"
"20201","11","서울시","CS200008","한의원","3849","3849","2","67","2","61","0"
"20201","11","서울시","CS200018","볼링장","152","152","2","3","1","1","0"
"20201","11","서울시","CS200020","전자게임장","332","348","7","25","9","30","16"
"20201","11","서울시","CS200030","피부관리실","5423","5653","4","249","4","220","230"
"20201","11","서울시","CS200043","건축물청소","4101","4184","5","202","2","85","83"
"20201","11","서울시","CS300008","수산물판매","5993","6025","3","152","2","100","32"
"20201","11","서울시","CS300012","한복점","360","360","1","5","3","9","0"
"20201","11","서울시","CS300015","가방","2983","3007","4","110","3","98","24"
"20201","11","서울시","CS300026","완구","908","910","2","21","5","42","2"
"20201","11","서울시","CS100003","일식음식점","4779","5698","5","268","5","309","919"
"20201","11","서울시","CS200001","일반교습학원","19054","20859","5","1042","4","808","1805"
"20201","11","서울시","CS200004","컴퓨터학원","432","438","3","14","3","12","6"
"20201","11","서울시","CS200011","변리사사무소","891","891","4","36","1","12","0"
"20201","11","서울시","CS200023","통신기기수리","566","566","4","23","3","15","0"
"20201","11","서울시","CS200025","자동차수리","4316","4806","2","80","2","94","490"
"20201","11","서울시","CS200037","노래방","6696","6832","2","155","4","258","136"
"20201","11","서울시","CS200039","DVD방","73","73","3","2","10","7","0"
"20201","11","서울시","CS200040","녹음실","1062","1063","4","47","1","5","1"
"20201","11","서울시","CS300001","슈퍼마켓","9242","12490","3","392","4","497","3248"
"20201","11","서울시","CS300013","유아의류","1787","1894","4","72","4","77","107"
"20201","11","서울시","CS300020","서적","4095","4163","3","127","2","92","68"
"20201","11","서울시","CS300022","화장품","13593","14836","4","660","2","345","1243"
"20201","11","서울시","CS300035","인테리어","4319","4321","2","79","3","110","2"
"20201","11","서울시","CS300036","조명용품","11524","11534","1","152","1","119","10"
"20201","11","서울시","CS300040","재생용품 판매점","1336","1336","2","26","1","11","0"
"20201","11","서울시","CS100008","분식전문점","8458","11430","6","668","5","559","2972"
"20201","11","서울시","CS200003","예술학원","8636","9006","5","409","3","306","370"
"20201","11","서울시","CS200012","법무사사무소","2188","2188","1","30","1","11","0"
"20201","11","서울시","CS200015","세무사사무소","6381","6381","1","86","1","64","0"
"20201","11","서울시","CS200016","당구장","3507","3574","5","189","6","225","67"
"20201","11","서울시","CS200032","가전제품수리","2720","2722","4","103","1","27","2"
"20201","11","서울시","CS200033","부동산중개업","38172","38196","5","1867","2","827","24"
"20201","11","서울시","CS200041","사진관","5218","5228","4","227","2","101","10"
"20201","11","서울시","CS200044","여행사","7252","7259","2","122","2","113","7"
"20201","11","서울시","CS300005","주류도매","883","883","3","28","1","9","0"
"20201","11","서울시","CS300011","일반의류","50301","50399","4","1927","4","1762","98"
"20201","11","서울시","CS300027","섬유제품","2923","2926","2","71","3","74","3"
"20201","11","서울시","CS300038","자동차부품","3659","3666","2","88","1","43","7"
"20201","11","서울시","CS100001","한식음식점","49044","56014","4","2470","4","2448","6970"
"20201","11","서울시","CS200013","기타법무서비스","1964","1964","4","78","1","18","0"
"20201","11","서울시","CS200022","복권방","858","858","1","4","2","14","0"
"20201","11","서울시","CS200024","스포츠클럽","2928","3106","6","170","4","126","178"
"20201","11","서울시","CS200026","자동차미용","1369","1476","5","71","3","44","107"
"20201","11","서울시","CS200027","모터사이클수리","615","626","2","10","2","10","11"
"20201","11","서울시","CS200046","의류임대","653","654","4","23","2","16","1"
"20201","11","서울시","CS200047","가정용품임대","957","957","5","50","2","15","0"
"20201","11","서울시","CS300018","의약품","7395","7912","3","226","2","129","517"
"20201","11","서울시","CS300024","운동/경기용품","3473","3476","3","86","2","74","3"
"20201","11","서울시","CS300025","자전거 및 기타운송장비","846","846","1","9","3","28","0"
"20201","11","서울시","CS300041","예술품","1672","1672","4","58","2","38","0"
"20201","11","서울시","CS300043","전자상거래업","19353","19364","2","408","0","59","11"
"20194","11","서울시","CS200005","스포츠 강습","6011","6272","6","355","3","160","261"
"20194","11","서울시","CS200009","동물병원","914","925","1","9","1","10","11"
"20194","11","서울시","CS200010","변호사사무소","4219","4219","4","148","1","51","0"
"20194","11","서울시","CS200034","여관","3246","3273","3","84","3","112","27"
"20194","11","서울시","CS200036","고시원","165","165","1","2","2","4","0"
"20194","11","서울시","CS300002","편의점","2053","8399","9","710","4","301","6346"
"20194","11","서울시","CS300010","반찬가게","8110","8354","4","296","2","161","244"
"20194","11","서울시","CS300021","문구","4012","4499","2","91","1","46","487"
"20194","11","서울시","CS100005","제과점","3837","5750","6","320","4","235","1913"
"20194","11","서울시","CS100006","패스트푸드점","2313","5131","6","321","3","167","2818"
"20194","11","서울시","CS100007","치킨전문점","2453","6399","6","406","5","298","3946"
"20194","11","서울시","CS200007","치과의원","5035","5035","1","48","1","33","0"
"20194","11","서울시","CS200014","회계사사무소","839","839","2","17","1","6","0"
"20194","11","서울시","CS200019","PC방","1711","1915","6","118","5","99","204"
"20194","11","서울시","CS300006","미곡판매","3183","3183","2","55","1","18","0"
"20194","11","서울시","CS300014","신발","5003","5067","3","155","2","113","64"
"20194","11","서울시","CS300028","화초","5351","5385","3","154","2","87","34"
"20194","11","서울시","CS300029","애완동물","1572","1626","4","63","4","64","54"
"20194","11","서울시","CS300032","가전제품","2639","2639","1","31","2","45","0"
"20194","11","서울시","CS300037","중고차판매","806","806","6","46","3","22","0"
"20194","11","서울시","CS100002","중식음식점","5036","5554","6","338","4","230","518"
"20194","11","서울시","CS200006","일반의원","9200","9200","2","143","1","88","0"
"20194","11","서울시","CS200021","기타오락장","1561","1679","7","111","5","89","118"
"20194","11","서울시","CS200028","미용실","18438","19888","3","548","2","368","1450"
"20194","11","서울시","CS200031","세탁소","4668","5710","3","165","2","113","1042"
"20194","11","서울시","CS200035","게스트하우스","1092","1113","9","105","2","27","21"
"20194","11","서울시","CS200038","독서실","2013","2561","8","198","4","111","548"
"20194","11","서울시","CS300004","핸드폰","7369","7421","5","350","3","186","52"
"20194","11","서울시","CS300007","육류판매","7505","7533","3","233","2","182","28"
"20194","11","서울시","CS300017","시계및귀금속","5652","5755","2","105","1","60","103"
"20194","11","서울시","CS300019","의료기기","3666","3689","4","133","2","61","23"
"20194","11","서울시","CS300030","중고가구","193","193","2","3","2","4","0"
"20194","11","서울시","CS300042","주유소","948","948","2","17","1","10","0"
"20194","11","서울시","CS200002","외국어학원","1903","1976","5","104","2","31","73"
"20194","11","서울시","CS200017","골프연습장","1489","1520","4","60","3","44","31"
"20194","11","서울시","CS200029","네일숍","3797","3911","5","203","2","94","114"
"20194","11","서울시","CS200042","통번역서비스","2074","2074","3","64","0","5","0"
"20194","11","서울시","CS200045","비디오/서적임대","237","256","4","11","10","25","19"
"20194","11","서울시","CS300003","컴퓨터및주변장치판매","9318","9320","2","174","1","69","2"
"20194","11","서울시","CS300009","청과상","8760","8783","3","226","3","225","23"
"20194","11","서울시","CS300016","안경","2044","2667","2","60","2","49","623"
"20194","11","서울시","CS300023","미용재료","1495","1495","3","38","2","23","0"
"20194","11","서울시","CS300031","가구","3405","3409","3","84","2","53","4"
"20194","11","서울시","CS300033","철물점","2271","2271","1","26","1","31","0"
"20194","11","서울시","CS300034","악기","747","747","1","8","2","12","0"
"20194","11","서울시","CS300039","모터사이클및부품","644","644","3","19","1","5","0"
"20194","11","서울시","CS100004","양식음식점","6041","6924","7","447","4","293","883"
"20194","11","서울시","CS100009","호프-간이주점","16433","18536","5","955","5","997","2103"
"20194","11","서울시","CS100010","커피-음료","16635","21675","6","1355","4","949","5040"
"20194","11","서울시","CS200008","한의원","3843","3843","1","45","1","44","0"
"20194","11","서울시","CS200018","볼링장","150","150","1","2","1","2","0"
"20194","11","서울시","CS200020","전자게임장","336","353","7","26","7","26","17"
"20194","11","서울시","CS200030","피부관리실","5396","5624","5","286","5","278","228"
"20194","11","서울시","CS200043","건축물청소","3988","4067","4","156","1","47","79"
"20194","11","서울시","CS300008","수산물판매","5945","5973","2","119","1","55","28"
"20194","11","서울시","CS300012","한복점","364","364","1","3","2","7","0"
"20194","11","서울시","CS300015","가방","2972","2995","4","108","2","60","23"
"20194","11","서울시","CS300026","완구","929","931","3","24","3","25","2"
"20194","11","서울시","CS100003","일식음식점","4807","5739","6","331","5","296","932"
"20194","11","서울시","CS200001","일반교습학원","18854","20625","5","942","3","587","1771"
"20194","11","서울시","CS200004","컴퓨터학원","430","436","4","18","2","8","6"
"20194","11","서울시","CS200011","변리사사무소","867","867","3","28","0","3","0"
"20194","11","서울시","CS200023","통신기기수리","558","558","4","24","1","5","0"
"20194","11","서울시","CS200025","자동차수리","4335","4820","1","44","2","83","485"
"20194","11","서울시","CS200037","노래방","6800","6935","4","302","5","332","135"
"20194","11","서울시","CS200039","DVD방","78","78","1","1","8","6","0"
"20194","11","서울시","CS200040","녹음실","1020","1021","4","43","0","1","1"
"20194","11","서울시","CS300001","슈퍼마켓","9378","12595","2","306","3","423","3217"
"20194","11","서울시","CS300013","유아의류","1802","1899","4","72","3","55","97"
"20194","11","서울시","CS300020","서적","4064","4128","2","98","1","49","64"
"20194","11","서울시","CS300022","화장품","13247","14521","4","597","2","224","1274"
"20194","11","서울시","CS300035","인테리어","4350","4352","2","71","2","64","2"
"20194","11","서울시","CS300036","조명용품","11491","11501","1","154","1","69","10"
"20194","11","서울시","CS300040","재생용품 판매점","1321","1321","2","20","1","15","0"
"20194","11","서울시","CS100008","분식전문점","8364","11321","6","705","5","506","2957"
"20194","11","서울시","CS200003","예술학원","8530","8903","4","364","2","203","373"
"20194","11","서울시","CS200012","법무사사무소","2169","2169","2","36","1","14","0"
"20194","11","서울시","CS200015","세무사사무소","6359","6359","2","141","1","57","0"
"20194","11","서울시","CS200016","당구장","3544","3610","5","185","5","193","66"
"20194","11","서울시","CS200032","가전제품수리","2644","2646","2","53","0","6","2"
"20194","11","서울시","CS200033","부동산중개업","37132","37156","5","1662","2","573","24"
"20194","11","서울시","CS200041","사진관","5093","5102","3","166","1","51","9"
"20194","11","서울시","CS200044","여행사","7243","7250","2","166","1","57","7"
"20194","11","서울시","CS300005","주류도매","864","864","3","23","1","4","0"
"20194","11","서울시","CS300011","일반의류","50140","50234","4","1739","2","1197","94"
"20194","11","서울시","CS300027","섬유제품","2926","2929","2","47","2","49","3"
"20194","11","서울시","CS300038","자동차부품","3614","3621","2","88","1","30","7"
"20194","11","서울시","CS100001","한식음식점","49177","55992","5","2703","4","2426","6815"
"20194","11","서울시","CS200013","기타법무서비스","1904","1904","4","67","1","10","0"
"20194","11","서울시","CS200022","복권방","868","868","2","20","1","12","0"
"20194","11","서울시","CS200024","스포츠클럽","2874","3062","5","160","3","99","188"
"20194","11","서울시","CS200026","자동차미용","1340","1449","6","92","2","27","109"
"20194","11","서울시","CS200027","모터사이클수리","615","626","2","11","2","14","11"
"20194","11","서울시","CS200046","의류임대","646","647","4","23","2","11","1"
"20194","11","서울시","CS200047","가정용품임대","922","922","5","47","0","4","0"
"20194","11","서울시","CS300018","의약품","7300","7815","2","181","1","97","515"
"20194","11","서울시","CS300024","운동/경기용품","3462","3464","2","80","2","70","2"
"20194","11","서울시","CS300025","자전거 및 기타운송장비","865","865","3","22","3","23","0"
"20194","11","서울시","CS300041","예술품","1652","1652","3","51","1","13","0"
"20194","11","서울시","CS300043","전자상거래업","19004","19015","1","265","0","10","11"
"20193","11","서울시","CS200005","스포츠 강습","5821","6077","6","334","3","155","256"
"20193","11","서울시","CS200009","동물병원","914","926","2","16","1","10","12"
"20193","11","서울시","CS200010","변호사사무소","4122","4122","3","140","1","48","0"
"20193","11","서울시","CS200034","여관","3275","3301","3","101","4","137","26"
"20193","11","서울시","CS200036","고시원","167","167","4","7","2","3","0"
"20193","11","서울시","CS300002","편의점","2055","7990","4","337","3","259","5935"
"20193","11","서울시","CS300010","반찬가게","7979","8219","3","273","2","156","240"
"20193","11","서울시","CS300021","문구","3965","4454","2","89","2","81","489"
"20193","11","서울시","CS100005","제과점","3742","5665","5","287","4","243","1923"
"20193","11","서울시","CS100006","패스트푸드점","2248","4977","6","277","3","170","2729"
"20193","11","서울시","CS100007","치킨전문점","2358","6291","6","356","5","301","3933"
"20193","11","서울시","CS200007","치과의원","5020","5020","1","60","1","49","0"
"20193","11","서울시","CS200014","회계사사무소","828","828","2","17","1","9","0"
"20193","11","서울시","CS200019","PC방","1700","1896","6","113","7","127","196"
"20193","11","서울시","CS300006","미곡판매","3146","3146","2","61","1","25","0"
"20193","11","서울시","CS300014","신발","4963","5025","3","165","3","142","62"
"20193","11","서울시","CS300028","화초","5285","5318","3","148","2","121","33"
"20193","11","서울시","CS300029","애완동물","1574","1627","6","89","5","80","53"
"20193","11","서울시","CS300032","가전제품","2653","2653","2","42","2","44","0"
"20193","11","서울시","CS300037","중고차판매","782","782","4","28","2","18","0"
"20193","11","서울시","CS100002","중식음식점","4954","5446","7","383","5","244","492"
"20193","11","서울시","CS200006","일반의원","9145","9145","2","144","1","87","0"
"20193","11","서울시","CS200021","기타오락장","1544","1657","7","118","7","108","113"
"20193","11","서울시","CS200028","미용실","18291","19708","3","505","2","422","1417"
"20193","11","서울시","CS200031","세탁소","4624","5658","3","161","2","117","1034"
"20193","11","서울시","CS200035","게스트하우스","1015","1035","9","88","3","33","20"
"20193","11","서울시","CS200038","독서실","1959","2474","8","190","3","77","515"
"20193","11","서울시","CS300004","핸드폰","7208","7257","5","353","3","240","49"
"20193","11","서울시","CS300007","육류판매","7454","7482","3","213","3","208","28"
"20193","11","서울시","CS300017","시계및귀금속","5608","5710","2","93","2","98","102"
"20193","11","서울시","CS300019","의료기기","3593","3617","3","117","3","91","24"
"20193","11","서울시","CS300030","중고가구","194","194","2","3","3","5","0"
"20193","11","서울시","CS300042","주유소","941","941","2","19","1","11","0"
"20193","11","서울시","CS200002","외국어학원","1830","1903","4","76","2","44","73"
"20193","11","서울시","CS200017","골프연습장","1473","1504","4","62","3","42","31"
"20193","11","서울시","CS200029","네일숍","3682","3802","5","181","2","93","120"
"20193","11","서울시","CS200042","통번역서비스","2015","2015","4","87","0","4","0"
"20193","11","서울시","CS200045","비디오/서적임대","250","270","4","10","2","6","20"
"20193","11","서울시","CS300003","컴퓨터및주변장치판매","9213","9215","2","147","1","93","2"
"20193","11","서울시","CS300009","청과상","8759","8782","3","237","2","199","23"
"20193","11","서울시","CS300016","안경","2044","2656","2","52","2","53","612"
"20193","11","서울시","CS300023","미용재료","1480","1480","2","34","2","25","0"
"20193","11","서울시","CS300031","가구","3374","3378","3","108","2","69","4"
"20193","11","서울시","CS300033","철물점","2276","2276","1","26","1","29","0"
"20193","11","서울시","CS300034","악기","751","751","1","8","1","10","0"
"20193","11","서울시","CS300039","모터사이클및부품","630","630","3","17","1","9","0"
"20193","11","서울시","CS100004","양식음식점","5900","6770","6","395","5","353","870"
"20193","11","서울시","CS100009","호프-간이주점","16464","18578","5","834","6","1107","2114"
"20193","11","서울시","CS100010","커피-음료","16295","21269","7","1412","5","981","4974"
"20193","11","서울시","CS200008","한의원","3842","3842","1","54","1","46","0"
"20193","11","서울시","CS200018","볼링장","150","150","2","3","0","0","0"
"20193","11","서울시","CS200020","전자게임장","336","353","7","26","7","24","17"
"20193","11","서울시","CS200030","피부관리실","5391","5616","5","297","4","242","225"
"20193","11","서울시","CS200043","건축물청소","3880","3958","4","146","1","39","78"
"20193","11","서울시","CS300008","수산물판매","5882","5909","2","120","1","67","27"
"20193","11","서울시","CS300012","한복점","368","368","4","14","3","10","0"
"20193","11","서울시","CS300015","가방","2925","2947","4","123","3","81","22"
"20193","11","서울시","CS300026","완구","930","932","3","32","3","28","2"
"20193","11","서울시","CS100003","일식음식점","4768","5704","6","315","5","310","936"
"20193","11","서울시","CS200001","일반교습학원","18535","20270","4","781","3","619","1735"
"20193","11","서울시","CS200004","컴퓨터학원","420","426","3","12","3","12","6"
"20193","11","서울시","CS200011","변리사사무소","842","842","3","24","0","2","0"
"20193","11","서울시","CS200023","통신기기수리","538","539","4","21","4","21","1"
"20193","11","서울시","CS200025","자동차수리","4378","4859","1","51","2","97","481"
"20193","11","서울시","CS200037","노래방","6836","6965","4","271","5","314","129"
"20193","11","서울시","CS200039","DVD방","83","83","0","0","7","6","0"
"20193","11","서울시","CS200040","녹음실","978","979","4","38","1","5","1"
"20193","11","서울시","CS300001","슈퍼마켓","9505","12712","3","337","4","494","3207"
"20193","11","서울시","CS300013","유아의류","1796","1882","4","71","4","69","86"
"20193","11","서울시","CS300020","서적","4015","4079","2","98","2","62","64"
"20193","11","서울시","CS300022","화장품","12837","14148","4","604","2","234","1311"
"20193","11","서울시","CS300035","인테리어","4342","4345","2","81","2","82","3"
"20193","11","서울시","CS300036","조명용품","11406","11416","2","166","1","111","10"
"20193","11","서울시","CS300040","재생용품 판매점","1316","1316","2","21","1","12","0"
"20193","11","서울시","CS100008","분식전문점","8270","11122","5","583","5","525","2852"
"20193","11","서울시","CS200003","예술학원","8376","8742","4","331","2","201","366"
"20193","11","서울시","CS200012","법무사사무소","2147","2147","2","32","1","17","0"
"20193","11","서울시","CS200015","세무사사무소","6275","6275","3","188","1","60","0"
"20193","11","서울시","CS200016","당구장","3552","3618","5","188","6","204","66"
"20193","11","서울시","CS200032","가전제품수리","2597","2599","3","67","1","18","2"
"20193","11","서울시","CS200033","부동산중개업","36045","36067","4","1440","2","610","22"
"20193","11","서울시","CS200041","사진관","4978","4987","4","187","2","77","9"
"20193","11","서울시","CS200044","여행사","7134","7141","3","185","1","80","7"
"20193","11","서울시","CS300005","주류도매","845","845","3","23","1","7","0"
"20193","11","서울시","CS300011","일반의류","49602","49692","4","2041","3","1441","90"
"20193","11","서울시","CS300027","섬유제품","2928","2931","2","52","2","66","3"
"20193","11","서울시","CS300038","자동차부품","3556","3563","2","74","1","32","7"
"20193","11","서울시","CS100001","한식음식점","49019","55715","5","2503","5","2572","6696"
"20193","11","서울시","CS200013","기타법무서비스","1847","1847","4","77","1","15","0"
"20193","11","서울시","CS200022","복권방","860","860","1","6","2","14","0"
"20193","11","서울시","CS200024","스포츠클럽","2815","3001","6","177","4","116","186"
"20193","11","서울시","CS200026","자동차미용","1281","1384","6","80","3","40","103"
"20193","11","서울시","CS200027","모터사이클수리","618","629","3","17","3","18","11"
"20193","11","서울시","CS200046","의류임대","634","635","3","21","2","15","1"
"20193","11","서울시","CS200047","가정용품임대","879","879","6","49","1","6","0"
"20193","11","서울시","CS300018","의약품","7223","7731","2","179","2","138","508"
"20193","11","서울시","CS300024","운동/경기용품","3452","3454","2","82","3","88","2"
"20193","11","서울시","CS300025","자전거 및 기타운송장비","866","866","2","16","3","29","0"
"20193","11","서울시","CS300041","예술품","1614","1614","4","63","2","25","0"
"20193","11","서울시","CS300043","전자상거래업","18749","18760","2","371","0","3","11"
"20244","11","서울시","CS200005","스포츠 강습","8756","9041","3","225","3","233","285"
"20244","11","서울시","CS200009","동물병원","1026","1036","1","8","1","6","10"
"20244","11","서울시","CS200010","변호사사무소","4870","4870","1","26","1","68","0"
"20244","11","서울시","CS200034","여관","3066","3090","5","154","3","87","24"
"20244","11","서울시","CS200036","고시원","135","135","0","0","2","3","0"
"20244","11","서울시","CS300002","편의점","2609","9426","2","181","3","288","6817"
"20191","11","서울시","CS200005","스포츠 강습","5493","5728","7","377","2","140","235"
"20191","11","서울시","CS200009","동물병원","898","912","1","7","1","9","14"
"20191","11","서울시","CS200010","변호사사무소","3982","3982","5","187","1","23","0"
"20191","11","서울시","CS200034","여관","3321","3349","3","102","4","129","28"
"20191","11","서울시","CS200036","고시원","158","158","6","9","1","1","0"
"20191","11","서울시","CS300002","편의점","1974","7798","5","357","3","257","5824"
"20191","11","서울시","CS300010","반찬가게","7692","7913","4","299","2","191","221"
"20191","11","서울시","CS300021","문구","3946","4446","2","99","2","73","500"
"20191","11","서울시","CS100005","제과점","3553","5482","7","355","4","199","1929"
"20191","11","서울시","CS100006","패스트푸드점","2183","4793","5","256","2","111","2610"
"20191","11","서울시","CS100007","치킨전문점","2234","6122","5","278","3","175","3888"
"20191","11","서울시","CS200007","치과의원","4991","4991","2","79","0","18","0"
"20191","11","서울시","CS200014","회계사사무소","814","814","1","9","0","1","0"
"20191","11","서울시","CS200019","PC방","1726","1938","6","121","6","109","212"
"20191","11","서울시","CS300006","미곡판매","3087","3087","2","58","1","27","0"
"20191","11","서울시","CS300014","신발","4922","4980","4","178","2","111","58"
"20191","11","서울시","CS300028","화초","5183","5216","4","193","3","144","33"
"20191","11","서울시","CS300029","애완동물","1534","1587","6","96","4","67","53"
"20191","11","서울시","CS300032","가전제품","2633","2633","3","78","1","38","0"
"20191","11","서울시","CS300037","중고차판매","746","746","5","34","2","16","0"
"20191","11","서울시","CS100002","중식음식점","4761","5189","6","288","4","189","428"
"20191","11","서울시","CS200006","일반의원","9006","9006","2","199","2","214","0"
"20191","11","서울시","CS200021","기타오락장","1514","1629","7","113","4","71","115"
"20191","11","서울시","CS200028","미용실","18152","19555","3","604","2","455","1403"
"20191","11","서울시","CS200031","세탁소","4594","5608","3","174","2","107","1014"
"20191","11","서울시","CS200035","게스트하우스","918","939","8","71","3","26","21"
"20191","11","서울시","CS200038","독서실","1835","2269","7","150","5","102","434"
"20191","11","서울시","CS300004","핸드폰","6927","6980","5","338","3","193","53"
"20191","11","서울시","CS300007","육류판매","7403","7434","3","205","2","146","31"
"20191","11","서울시","CS300017","시계및귀금속","5615","5718","2","116","1","79","103"
"20191","11","서울시","CS300019","의료기기","3515","3540","3","117","3","92","25"
"20191","11","서울시","CS300030","중고가구","199","199","4","7","0","0","0"
"20191","11","서울시","CS300042","주유소","917","917","2","21","2","15","0"
"20191","11","서울시","CS200002","외국어학원","1746","1825","5","94","1","26","79"
"20191","11","서울시","CS200017","골프연습장","1446","1467","4","57","4","55","21"
"20191","11","서울시","CS200029","네일숍","3463","3587","6","215","1","48","124"
"20191","11","서울시","CS200042","통번역서비스","1857","1857","5","85","0","5","0"
"20191","11","서울시","CS200045","비디오/서적임대","252","271","3","9","3","9","19"
"20191","11","서울시","CS300003","컴퓨터및주변장치판매","9095","9097","2","161","1","101","2"
"20191","11","서울시","CS300009","청과상","8622","8646","3","240","3","264","24"
"20191","11","서울시","CS300016","안경","2065","2668","3","66","2","51","603"
"20191","11","서울시","CS300023","미용재료","1449","1450","3","50","1","16","1"
"20191","11","서울시","CS300031","가구","3292","3296","3","94","2","49","4"
"20191","11","서울시","CS300033","철물점","2286","2286","1","26","2","47","0"
"20191","11","서울시","CS300034","악기","743","743","2","13","1","9","0"
"20191","11","서울시","CS300039","모터사이클및부품","612","612","2","13","1","8","0"
"20191","11","서울시","CS100004","양식음식점","5697","6577","5","328","4","253","880"
"20191","11","서울시","CS100009","호프-간이주점","16887","19039","4","783","5","921","2152"
"20191","11","서울시","CS100010","커피-음료","15427","20193","6","1280","4","748","4766"
"20191","11","서울시","CS200008","한의원","3819","3819","2","63","0","12","0"
"20191","11","서울시","CS200018","볼링장","148","148","3","5","1","1","0"
"20191","11","서울시","CS200020","전자게임장","330","348","8","28","1","5","18"
"20191","11","서울시","CS200030","피부관리실","5274","5497","5","281","5","271","223"
"20191","11","서울시","CS200043","건축물청소","3699","3773","5","174","2","76","74"
"20191","11","서울시","CS300008","수산물판매","5785","5809","2","127","1","51","24"
"20191","11","서울시","CS300012","한복점","367","367","2","6","1","3","0"
"20191","11","서울시","CS300015","가방","2846","2871","5","139","2","52","25"
"20191","11","서울시","CS300026","완구","907","909","3","30","4","38","2"
"20191","11","서울시","CS100003","일식음식점","4713","5640","6","338","4","245","927"
"20191","11","서울시","CS200001","일반교습학원","18196","19903","5","1062","4","850","1707"
"20191","11","서울시","CS200004","컴퓨터학원","404","411","5","20","1","2","7"
"20191","11","서울시","CS200011","변리사사무소","807","807","3","24","0","2","0"
"20191","11","서울시","CS200023","통신기기수리","531","533","5","26","2","9","2"
"20191","11","서울시","CS200025","자동차수리","4463","4946","2","73","2","116","483"
"20191","11","서울시","CS200037","노래방","6957","7081","4","253","4","282","124"
"20191","11","서울시","CS200039","DVD방","90","90","6","5","2","2","0"
"20191","11","서울시","CS200040","녹음실","923","924","4","35","0","2","1"
"20191","11","서울시","CS300001","슈퍼마켓","9765","12973","3","353","4","494","3208"
"20191","11","서울시","CS300013","유아의류","1801","1888","5","89","3","57","87"
"20191","11","서울시","CS300020","서적","3952","4013","3","134","2","89","61"
"20191","11","서울시","CS300022","화장품","12044","13412","5","661","1","171","1368"
"20191","11","서울시","CS300035","인테리어","4338","4341","3","111","3","109","3"
"20191","11","서울시","CS300036","조명용품","11272","11282","2","169","1","126","10"
"20191","11","서울시","CS300040","재생용품 판매점","1299","1299","2","28","0","5","0"
"20191","11","서울시","CS100008","분식전문점","8174","10991","5","545","4","433","2817"
"20191","11","서울시","CS200003","예술학원","8134","8485","5","418","3","277","351"
"20191","11","서울시","CS200012","법무사사무소","2087","2087","1","30","0","7","0"
"20191","11","서울시","CS200015","세무사사무소","6109","6109","2","113","2","116","0"
